Date_Time,Time_Hr,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity
2022-10-06,15:00:00,24603.723,28241.147,23467.801,25020.118,28263.827,1552.408,1180.0,19366.0,1827.0,0.0,0.0,0.0,1110.0,0.0,1552.317,0.0,0.0,-2.0,-3.199,0.0,-10.0,64.2,30.6,38.49,1590.9,1204.15,411.806,36.853,3243.709,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,16:00:00,25257.874,28709.937,24196.534,25739.02,28732.747,1591.215,1203.0,19382.0,1827.0,0.0,204.0,0.0,1593.0,0.0,1542.486,0.0,0.0,-2.0,-3.466,0.0,-7.0,63.3,30.6,36.44,1659.12,847.319,450.341,36.947,2993.727,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,17:00:00,26585.409,29402.854,24903.668,26859.261,29425.794,1554.979,1185.0,19598.0,1827.0,0.0,547.0,234.0,1528.0,0.0,1955.594,0.0,0.0,-2.0,-3.333,0.0,-10.0,61.4,29.4,33.87,1671.46,405.926,452.312,36.835,2566.533,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,18:00:00,28658.961,30912.429,25752.668,28841.386,30935.499,1758.089,1117.0,19774.0,1826.0,0.0,559.0,602.0,1885.0,172.5,2726.219,190.0,0.0,-2.0,-3.333,0.0,-5.0,59.5,29.0,31.44,1616.371,28.685,412.783,36.274,2094.113,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,19:00:00,28599.49,30703.325,24753.604,28610.475,30726.525,1541.661,1104.0,19984.07,1826.0,0.0,535.0,361.0,970.0,277.5,3389.371,190.0,0.0,-2.0,-3.466,0.0,-21.0,57.5,27.4,28.22,1677.34,0.565,401.645,36.5,2116.05,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,20:00:00,26846.448,28872.395,23582.534,26599.296,28894.725,1560.937,1121.0,19826.0,1826.0,0.0,505.0,78.0,280.0,0.0,3016.762,0.0,0.0,-2.0,-3.466,0.0,-48.0,57.0,26.2,27.06,1861.88,0.0,398.873,34.676,2295.429,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,21:00:00,24744.473,26671.665,22025.067,24592.874,26695.125,1510.006,1120.0,19398.0,1827.0,0.0,481.0,0.0,121.0,0.0,2567.807,0.0,0.0,-2.0,-2.933,0.0,-917.0,56.5,26.2,26.67,1746.962,0.0,320.291,34.998,2102.251,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,22:00:00,22761.107,24374.315,21157.534,22747.985,24397.905,1493.813,1094.0,19155.0,1827.0,0.0,315.0,0.0,0.0,0.0,1590.45,0.0,0.0,-2.0,-3.466,0.0,-1228.0,56.5,27.0,28.47,1525.003,0.0,88.617,36.3,1649.92,3442.57,2212.09,500.0,50.58,6205.24
2022-10-06,23:00:00,21370.659,22864.445,20433.534,21578.288,22889.165,1444.831,1109.0,19324.0,1827.0,0.0,149.0,0.0,0.0,0.0,1144.754,0.0,0.0,-2.0,-3.466,0.0,-1970.0,57.0,27.8,30.37,1236.345,0.0,38.843,35.689,1310.877,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,00:00:00,21072.748,22396.208,19956.534,21193.718,22420.058,1407.877,1131.0,19205.0,1828.0,0.0,0.0,0.0,0.0,0.0,1237.184,0.0,0.0,-2.0,-3.466,0.0,-2202.0,59.0,28.2,32.57,1152.343,0.0,38.762,35.235,1226.34,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,01:00:00,20703.662,21935.143,19512.934,20786.448,21960.123,1378.991,1154.0,18848.0,1828.0,0.0,0.0,0.0,0.0,0.0,1273.514,0.0,0.0,-2.0,-3.066,0.0,-2312.0,60.4,29.4,35.53,1111.645,0.0,25.47,36.56,1173.675,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,02:00:00,20581.573,21784.493,19604.668,20680.409,21807.603,1438.257,1148.0,18978.0,1828.0,0.0,0.0,0.0,0.0,0.0,1075.742,0.0,0.0,-2.0,-3.333,0.0,-2344.0,62.4,30.6,38.67,1090.745,0.0,0.0,36.449,1127.194,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,03:00:00,20910.726,22123.129,19582.534,21143.38,22147.369,1363.63,1164.0,18916.0,1828.0,0.0,0.0,0.0,0.0,0.0,1560.846,0.0,0.0,-2.0,-3.466,0.0,-2320.0,63.7,31.4,41.91,967.621,0.0,0.0,36.368,1003.989,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,04:00:00,21949.921,23145.091,20546.644,22195.065,23169.461,1479.698,734.0,19360.11,1828.0,0.0,0.0,4.0,0.0,0.0,1648.421,0.0,0.0,-2.0,-3.466,0.0,-1374.0,65.6,32.5,45.13,938.592,0.0,0.0,35.804,974.396,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,05:00:00,23850.642,24976.377,21782.534,24040.999,25000.877,1464.024,676.0,19500.0,1828.0,0.0,0.0,239.0,0.0,0.0,2258.465,0.0,0.0,-2.0,-3.466,0.0,-455.0,67.0,32.9,46.54,923.893,0.196,0.0,35.789,959.878,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,06:00:00,25211.538,26495.545,23384.534,25526.497,26520.175,1427.408,717.0,19895.0,1828.0,0.0,0.0,330.0,648.0,0.0,2141.963,0.0,0.0,-2.0,-3.466,0.0,-28.0,67.0,34.1,46.76,858.615,91.988,6.984,36.091,993.678,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,07:00:00,25575.351,27551.176,23939.878,25846.824,27575.936,1406.152,721.0,19996.21,1827.0,0.0,0.0,298.0,1125.0,0.0,1906.946,0.0,0.0,-2.0,-3.333,0.0,-22.0,66.5,33.7,45.47,845.432,756.36,90.199,37.121,1729.112,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,08:00:00,26040.657,28696.943,24332.668,26064.94,28721.833,1544.215,718.0,20108.0,1827.0,0.0,266.0,127.0,1309.0,0.0,1732.273,0.0,0.0,-2.0,-3.333,0.0,-17.0,65.1,33.7,43.88,921.531,1365.127,333.103,37.132,2656.893,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,09:00:00,25787.207,28894.038,23888.719,25820.891,28919.058,1393.437,784.0,19961.0,1827.0,0.0,516.0,122.0,709.0,0.0,1932.172,0.0,0.051,-2.0,-3.333,0.0,-25.0,63.3,32.9,42.5,893.838,1696.404,471.061,36.864,3098.167,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,10:00:00,25781.448,28913.584,23821.534,26009.413,28939.734,1380.696,836.0,19971.0,1826.0,0.0,402.0,122.0,696.0,0.0,2187.879,0.0,0.0,-2.0,-3.466,0.0,-26.0,62.4,32.1,41.62,636.984,1790.248,467.326,35.763,2930.321,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,11:00:00,25703.672,28845.505,23346.534,25913.7,28869.785,1403.046,805.0,19880.0,1826.0,0.0,43.0,6.0,813.0,0.0,2567.165,0.0,0.0,-2.0,-3.466,0.0,-21.0,60.9,31.0,40.92,543.215,1898.219,480.217,34.434,2956.085,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,12:00:00,25442.08,28524.298,23299.934,25573.793,28549.708,1396.738,755.0,20093.0,1826.0,0.0,0.0,0.0,656.0,0.0,2273.859,0.0,0.0,-2.0,-3.066,0.0,-25.0,59.9,29.7,40.21,520.374,1938.652,480.117,36.772,2975.915,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,13:00:00,25012.105,27977.71,23182.864,25088.179,28003.25,1396.291,783.0,20109.33,1827.0,0.0,0.0,0.0,499.0,0.0,1905.314,0.0,0.0,-2.0,-3.466,0.0,-30.0,59.0,29.0,39.5,491.108,1898.263,488.484,37.216,2915.071,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,14:00:00,24863.578,27693.178,23436.668,24893.656,27717.848,1419.826,756.0,19696.0,1826.0,0.0,0.0,0.0,1181.0,0.0,1456.988,0.0,0.0,-2.0,-3.333,0.0,-17.0,58.0,28.2,39.38,493.094,1790.66,503.84,36.598,2824.192,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,15:00:00,24899.197,27549.855,23544.668,24908.629,27575.655,1424.587,756.0,19626.0,1826.0,0.0,0.0,118.0,1241.0,0.0,1363.962,0.0,0.0,-2.0,-3.333,0.0,-17.0,57.0,27.4,37.95,536.416,1590.645,502.693,37.272,2667.026,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,16:00:00,25353.306,27784.093,23745.668,25259.453,27811.023,1420.781,764.0,19627.0,1825.0,0.0,97.0,122.0,1333.0,0.0,1513.785,0.0,0.0,-2.0,-3.333,0.0,-17.0,55.0,26.2,36.56,798.666,1214.332,501.236,37.336,2551.57,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,17:00:00,26154.749,28140.805,24273.668,25973.23,28166.865,1402.805,812.0,19799.0,1825.0,0.0,501.0,136.0,1221.0,0.0,1699.563,0.0,0.0,-2.0,-3.333,0.0,-15.0,53.0,25.4,34.85,1128.242,550.433,477.782,37.178,2193.635,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,18:00:00,27695.716,29384.978,25063.668,27648.714,29411.168,1431.702,799.0,19797.0,1825.0,0.0,508.0,365.0,1780.0,0.0,2585.046,0.0,0.0,-2.0,-3.333,0.0,-5.0,52.0,24.6,32.88,1263.986,42.21,419.531,36.727,1762.454,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,19:00:00,27441.862,29273.372,24646.668,27414.518,29299.692,1410.056,861.0,19807.0,1825.0,0.0,507.0,390.0,1270.0,0.0,2767.85,0.0,0.0,-2.0,-3.333,0.0,-8.0,50.0,23.2,30.0,1439.603,0.505,408.462,36.604,1885.174,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,20:00:00,26061.722,28035.901,23436.534,26082.449,28062.351,1385.301,804.0,19705.0,1826.0,0.0,540.0,131.0,470.0,0.0,2645.915,0.0,0.0,-2.0,-3.466,0.0,-34.0,49.5,21.8,27.51,1536.358,0.0,408.253,35.291,1979.902,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,21:00:00,24228.972,26069.642,22144.534,24203.046,26096.222,1363.508,831.0,19338.0,1826.0,0.0,546.0,114.0,0.0,0.0,2058.512,0.0,0.0,-2.0,-3.466,0.0,-505.0,49.5,21.0,26.48,1458.803,0.0,398.497,35.876,1893.176,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,22:00:00,22866.203,24382.411,21526.801,22820.618,24408.121,1410.229,842.0,19559.0,1827.0,0.0,536.0,0.0,0.0,0.0,1293.817,0.0,0.0,-2.0,-3.199,0.0,-1232.0,50.0,21.8,26.87,1455.551,0.0,95.403,36.549,1587.503,3442.57,2212.09,500.0,50.58,6205.24
2022-10-07,23:00:00,21839.808,23227.852,20549.051,21792.603,23254.692,1329.941,797.0,19693.25,1827.0,0.0,340.0,0.0,0.0,0.0,1243.552,0.0,0.0,-2.0,-3.199,0.0,-2103.0,51.0,23.2,28.28,1385.867,0.0,38.651,37.571,1462.089,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,00:00:00,21022.407,22300.246,20192.668,21086.787,22327.216,1318.277,798.0,19777.0,1827.0,0.0,142.0,0.0,0.0,0.0,894.119,0.0,0.0,-2.0,-3.333,0.0,-2346.0,52.5,24.2,30.88,1165.979,0.0,37.49,36.96,1240.429,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,01:00:00,20602.154,21704.06,19933.534,20701.118,21731.16,1325.136,802.0,19644.0,1828.0,0.0,0.0,0.0,0.0,0.0,767.584,0.0,0.0,-2.0,-3.466,0.0,-2335.0,54.5,25.0,34.12,955.649,0.0,37.488,36.905,1030.042,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,02:00:00,20476.589,21423.461,19865.668,20485.795,21450.691,1306.731,781.0,19591.0,1829.0,0.0,0.0,0.0,0.0,0.0,620.127,0.0,0.0,-2.0,-3.333,0.0,-2330.0,56.0,25.8,37.29,891.332,0.0,37.534,36.03,964.896,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,03:00:00,20550.525,21469.687,19834.534,20475.813,21497.047,1296.284,766.0,19596.0,1829.0,0.0,0.0,0.0,0.0,0.0,641.279,0.0,0.0,-2.0,-3.466,0.0,-2351.0,57.5,27.0,40.45,949.772,0.0,35.754,35.708,1021.234,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,04:00:00,20948.801,21874.462,20140.668,20682.083,21901.952,1304.909,820.0,19828.0,1829.0,0.0,0.0,0.0,0.0,0.0,541.415,0.0,0.0,-2.0,-3.333,0.0,-2331.0,59.5,27.8,43.65,1151.03,0.0,34.636,34.203,1219.869,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,05:00:00,21836.925,22819.288,21952.668,21952.668,23377.05,1312.177,836.0,20896.0,1830.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-1722.0,60.9,28.2,46.76,1356.243,0.233,33.284,34.622,1424.382,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,06:00:00,23005.195,24215.382,23166.534,23166.534,24781.729,1296.686,884.0,21192.0,1831.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-946.0,62.4,29.7,48.91,1420.826,129.988,26.879,37.502,1615.195,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,07:00:00,24136.036,25933.314,24002.668,24002.668,26288.262,1316.824,863.0,21229.0,1831.0,0.0,0.0,212.0,115.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-242.0,63.7,30.6,49.23,1391.551,730.481,126.081,37.481,2285.594,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,08:00:00,24909.937,27309.313,24679.801,24679.801,27336.97,1319.186,841.0,21062.0,1831.0,0.0,0.0,209.0,755.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-13.0,64.2,31.0,49.02,1042.504,1291.188,285.921,37.556,2657.169,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,09:00:00,24876.452,27654.923,24530.801,24530.801,27400.287,1342.139,869.0,20962.0,1830.0,0.0,0.0,122.0,761.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-8.0,63.3,31.4,47.32,842.003,1572.958,417.253,37.272,2869.486,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,10:00:00,24427.679,27282.672,24076.534,24076.534,26926.051,1372.204,905.0,20747.0,1830.0,0.0,0.0,116.0,500.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-16.0,63.3,30.6,45.64,677.272,1749.093,386.311,36.841,2849.517,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,11:00:00,23992.046,26924.703,23622.801,23622.801,26598.6,1380.277,881.0,20622.0,1829.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-20.0,63.3,29.4,44.91,759.467,1808.786,370.621,36.925,2975.799,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,12:00:00,23708.295,26730.224,23042.668,23042.668,26032.539,1376.798,934.0,20191.0,1830.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-34.0,63.3,29.0,43.99,798.915,1817.544,336.35,37.062,2989.871,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,13:00:00,23217.803,26314.172,23157.668,23157.668,26162.743,1364.605,916.0,19893.0,1829.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-14.0,63.3,29.0,43.65,968.082,1712.784,287.244,36.965,3005.075,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,14:00:00,22770.791,25918.651,22911.801,22911.801,25857.435,1362.088,859.0,19921.0,1829.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-20.0,63.3,27.8,42.79,1106.41,1549.71,252.59,36.924,2945.634,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,15:00:00,22704.153,25806.524,23206.668,23206.668,25946.378,1355.482,861.0,19884.0,1828.0,0.0,9.0,126.0,520.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-16.0,63.3,27.4,42.03,1181.82,1310.851,209.501,37.538,2739.71,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,16:00:00,23285.092,26200.955,23871.801,23871.801,26311.482,1362.445,888.0,19985.0,1829.0,0.0,581.0,122.0,490.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-18.0,63.3,26.2,40.33,1243.416,868.923,289.677,37.665,2439.681,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,17:00:00,24254.0,26669.021,24632.914,24632.914,26551.961,1403.317,815.0,20418.38,1830.0,0.0,1082.0,122.0,396.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-25.0,63.3,26.2,39.8,1186.566,331.598,363.495,37.388,1919.047,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,18:00:00,26251.257,28267.464,25891.801,25891.801,27597.181,1441.64,765.0,20542.0,1830.0,0.0,1080.0,431.0,1258.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-9.0,63.3,26.2,38.43,1260.263,26.612,380.835,37.67,1705.38,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,19:00:00,26184.105,28283.252,25454.668,25454.668,27329.792,1416.25,804.0,20436.0,1830.0,0.0,1032.0,444.0,927.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-13.0,63.3,25.8,35.83,1462.192,0.711,374.587,37.634,1875.124,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,20:00:00,24405.327,26503.608,24216.668,24216.668,25873.909,1391.604,825.0,20461.0,1830.0,0.0,1043.0,54.0,130.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-121.0,62.8,24.6,33.75,1261.451,0.0,358.075,37.715,1657.241,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,21:00:00,22951.518,24883.15,23218.668,23218.668,24534.464,1355.578,790.0,20552.0,1830.0,0.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-850.0,63.3,24.6,33.44,1035.349,0.0,242.837,37.61,1315.796,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,22:00:00,21883.646,23344.022,22116.668,22116.668,23137.84,1316.612,763.0,20594.0,1830.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-1627.0,65.1,25.0,33.37,945.821,0.0,38.072,37.279,1021.172,3442.57,2212.09,500.0,50.58,6205.24
2022-10-08,23:00:00,20741.173,21985.098,21316.801,21316.801,22131.202,1301.162,844.0,20758.0,1831.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-2301.0,66.5,25.8,35.16,775.465,0.0,5.196,33.74,814.401,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,00:00:00,19843.117,20909.287,20940.168,20940.168,21559.445,1333.534,807.0,20663.5,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-2357.0,68.2,32.1,38.37,585.699,0.0,0.0,33.578,619.277,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,01:00:00,19515.253,20451.629,20725.668,20725.668,21261.828,1305.943,871.0,20339.0,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-2312.0,69.4,27.8,41.39,502.514,0.0,0.0,33.646,536.16,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,02:00:00,19323.934,20233.198,20632.801,20632.801,21196.233,1296.71,846.0,20267.0,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-2308.0,71.0,29.0,44.56,528.599,0.0,0.0,34.833,563.432,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,03:00:00,19409.077,20342.744,20488.668,20488.668,21079.935,1285.085,853.0,20100.0,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-2294.0,72.6,29.7,47.81,556.295,0.0,0.0,34.972,591.267,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,04:00:00,19702.905,20664.175,20548.668,20548.668,21234.249,1285.82,769.0,20241.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-2290.0,74.2,30.6,50.79,649.161,0.0,0.0,36.42,685.581,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,05:00:00,20323.317,21337.131,21069.681,21069.681,21811.593,1236.388,789.0,20546.88,1835.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-2218.0,75.8,31.4,53.89,704.299,0.291,0.0,37.322,741.912,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,06:00:00,21565.706,22802.081,22134.668,22134.668,23201.287,1255.611,740.0,20790.0,1835.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-1436.0,77.4,32.5,56.67,942.573,86.535,0.0,37.511,1066.619,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,07:00:00,22903.423,24814.24,23688.668,23688.668,25058.257,1436.466,866.0,21079.0,1834.0,0.0,0.0,212.0,563.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-860.0,79.0,33.7,57.71,918.713,413.4,0.0,37.476,1369.589,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,08:00:00,23675.645,25995.159,24680.534,24680.534,26230.817,1504.039,751.0,21177.0,1834.0,0.0,0.0,211.0,989.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-276.0,80.6,34.1,56.39,721.095,792.4,0.0,36.788,1550.283,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,09:00:00,23708.33,26447.294,24745.934,24745.934,26574.223,1508.48,844.0,21129.0,1834.0,0.0,0.0,122.0,841.0,0.0,0.0,0.0,0.0,-2.0,-3.066,0.0,-19.0,81.0,35.5,53.69,715.891,1075.896,0.0,36.502,1828.289,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,10:00:00,23371.174,26146.312,24296.668,24296.668,26314.804,1511.633,935.0,20831.0,1835.0,0.0,0.0,118.0,610.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-27.0,81.0,35.5,51.32,803.348,1172.74,5.724,36.324,2018.136,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,11:00:00,23147.804,26022.052,23998.668,23998.668,26255.059,1540.835,937.0,20476.0,1836.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-20.0,80.6,34.9,49.83,910.797,1266.186,43.259,36.149,2256.391,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,12:00:00,22836.855,25769.977,23714.668,23714.668,26118.845,1548.94,919.0,20397.0,1836.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-25.0,81.0,33.7,48.25,1025.958,1273.849,66.865,37.505,2404.177,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,13:00:00,22402.717,25308.009,23387.668,23387.668,25824.446,1517.956,896.0,19984.0,1837.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-20.0,81.0,33.7,46.71,1151.03,1164.861,83.655,37.232,2436.778,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,14:00:00,22033.139,24899.824,22778.638,22778.638,25429.104,1503.034,905.0,19906.97,1837.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-137.0,81.0,32.5,45.25,1430.356,1073.374,109.246,37.49,2650.466,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,15:00:00,22169.098,24899.55,22993.668,22993.668,25403.412,1513.03,908.0,19839.0,1837.0,0.0,84.0,0.0,391.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-60.0,81.0,32.5,44.45,1421.639,797.358,153.375,37.372,2409.744,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,16:00:00,22923.498,25337.783,23904.268,23904.268,25808.703,1537.984,879.0,19863.0,1837.0,0.0,309.0,114.0,926.0,0.0,0.0,0.0,0.0,-2.0,-3.732,0.0,-18.0,81.0,32.5,43.25,1303.478,423.76,139.64,37.557,1904.435,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,17:00:00,24065.986,25990.494,24719.668,24719.668,26433.601,1520.413,765.0,19764.0,1836.0,0.0,881.0,122.0,1364.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-7.0,81.4,31.4,41.45,1470.434,130.624,76.151,36.724,1713.933,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,18:00:00,26265.508,27969.628,26150.668,26150.668,27701.135,1585.814,752.0,20065.0,1836.0,0.0,1187.0,471.0,1850.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-5.0,80.6,31.0,38.43,1495.953,12.59,4.554,37.37,1550.467,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,19:00:00,26282.755,28059.49,25866.024,25866.024,27420.674,1520.072,783.0,20042.49,1835.0,0.0,1163.0,455.0,1596.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-3.0,79.0,29.7,34.91,1516.921,0.196,0.0,37.533,1554.65,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,20:00:00,24429.59,26282.007,24505.801,24505.801,25965.755,1491.612,779.0,20081.0,1835.0,0.0,1205.0,130.0,540.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-59.0,77.8,29.0,32.13,1422.65,0.0,0.0,37.304,1459.954,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,21:00:00,22705.856,24484.416,22674.534,22674.534,24261.892,1470.351,844.0,20131.0,1835.0,0.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-1329.0,77.0,29.0,31.38,1550.465,0.0,0.0,36.893,1587.358,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,22:00:00,21238.871,22800.586,21210.734,21210.734,22856.014,1408.844,740.0,20434.2,1836.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-2327.0,77.8,29.7,33.13,1608.15,0.0,0.0,37.13,1645.28,3442.57,2212.09,500.0,50.58,6205.24
2022-10-09,23:00:00,20046.604,21559.542,20199.668,20199.668,21884.033,1395.158,770.0,19911.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-2312.0,79.4,30.6,36.5,1647.195,0.0,0.0,37.17,1684.365,3442.57,2212.09,500.0,50.58,6205.24
2022-10-10,00:00:00,20039.026,21495.592,19671.668,19671.668,21220.387,1348.245,823.0,19330.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-2312.0,81.0,31.4,39.68,1511.843,0.0,0.0,36.876,1548.719,3442.57,2212.09,500.0,50.58,6205.24
